x,y,unit,STRATUM,Year,UNIT
-149.764060791263,65.0710516624504,1C,16,1983,2
-149.764060791263,65.0797248902381,1C,3,2013,2
-149.764060791263,65.0883981180259,1C,16,1983,2
-149.764060791263,65.0970713458136,1C,20,1983,2
-149.764060791263,65.1057445736013,1C,20,1983,2
-149.764060791263,65.114417801389,1C,16,1983,2
-149.764060791263,65.1230910291767,1C,16,1983,2
-149.77273401905,64.7848351454557,2E,15,1983,2
-149.77273401905,64.7935083732435,2E,15,2013,2
-149.77273401905,64.8021816010312,2E,16,1983,2
-149.77273401905,64.8108548288189,2E,15,1983,2
-149.77273401905,64.8195280566066,2E,16,1983,2
-149.77273401905,64.8282012843943,2E,16,1983,2
-149.77273401905,64.836874512182,2E,16,1983,2
-149.77273401905,64.8455477399698,2E,1,2013,2
-149.77273401905,64.8542209677575,2E,60,1983,2
-149.77273401905,64.8628941955452,2E,30,1983,2
-149.77273401905,64.8715674233329,2E,60,1983,2
-149.77273401905,65.0190122957241,1C,11,2013,2
-149.77273401905,65.0276855235118,1C,15,2013,2
-149.77273401905,65.0363587512995,1C,16,2013,2
-149.77273401905,65.0450319790873,1C,16,1983,2
-149.77273401905,65.053705206875,1C,16,2013,2
-149.77273401905,65.0623784346627,1C,9,2013,2
-149.77273401905,65.0710516624504,1C,20,1983,2
-149.77273401905,65.0797248902381,1C,9,2013,2
-149.77273401905,65.0883981180259,1C,20,1983,2
-149.77273401905,65.0970713458136,1C,20,1983,2
-149.77273401905,65.1057445736013,1C,20,1983,2
-149.77273401905,65.114417801389,1C,16,1983,2
-149.77273401905,65.1230910291767,1C,16,1983,2
-149.781407246838,64.7848351454557,2E,15,2013,2
-149.781407246838,64.7935083732435,2E,15,1983,2
-149.781407246838,64.8021816010312,2E,16,1983,2
-149.781407246838,64.8108548288189,2E,16,1983,2
-149.781407246838,64.8195280566066,2E,16,1983,2
-149.781407246838,64.8282012843943,2E,16,1983,2
-149.781407246838,64.836874512182,2E,16,1983,2
-149.781407246838,64.8455477399698,2E,1,2013,2
-149.781407246838,64.8542209677575,2E,60,2013,2
-149.781407246838,64.8628941955452,2E,60,1983,2
-149.781407246838,64.8715674233329,2E,30,1983,2
-149.781407246838,64.9496264734224,1C,16,1983,2
-149.781407246838,64.9582997012101,1C,3,2013,2
-149.781407246838,64.9669729289978,1C,20,2013,2
-149.781407246838,64.9756461567855,1C,20,1983,2
-149.781407246838,64.9843193845732,1C,16,1983,2
-149.781407246838,65.0190122957241,1C,5,2013,2
-149.781407246838,65.0276855235118,1C,5,2013,2
-149.781407246838,65.0363587512995,1C,16,2013,2
-149.781407246838,65.0450319790873,1C,16,1983,2
-149.781407246838,65.053705206875,1C,9,2013,2
-149.781407246838,65.0623784346627,1C,9,2013,2
-149.781407246838,65.0710516624504,1C,20,1983,2
-149.781407246838,65.0797248902381,1C,9,2013,2
-149.781407246838,65.0883981180259,1C,3,2013,2
-149.781407246838,65.1230910291767,1C,16,1983,2
-149.790080474626,64.7848351454557,2E,15,2013,2
-149.790080474626,64.7935083732435,2E,16,1983,2
-149.790080474626,64.8021816010312,2E,16,1983,2
-149.790080474626,64.8108548288189,2E,16,1983,2
-149.790080474626,64.8195280566066,2E,40,1983,2
-149.790080474626,64.8282012843943,2E,16,1983,2
-149.790080474626,64.836874512182,2E,16,1983,2
-149.790080474626,64.8455477399698,2E,16,1983,2
-149.790080474626,64.8542209677575,2E,13,2013,2
-149.790080474626,64.8628941955452,2E,60,2013,2
-149.790080474626,64.8715674233329,2E,30,1983,2
-149.790080474626,64.9496264734224,1C,16,1983,2
-149.790080474626,64.9582997012101,1C,3,2013,2
-149.790080474626,64.9669729289978,1C,16,2013,2
-149.790080474626,64.9756461567855,1C,20,1983,2
-149.790080474626,64.9843193845732,1C,16,1983,2
-149.790080474626,64.992992612361,1C,16,1983,2
-149.790080474626,65.0016658401487,1C,16,1983,2
-149.790080474626,65.0103390679364,1C,5,2013,2
-149.790080474626,65.0190122957241,1C,3,2013,2
-149.790080474626,65.0276855235118,1C,2,2013,2
-149.790080474626,65.0363587512995,1C,16,1983,2
-149.790080474626,65.0450319790873,1C,16,1983,2
-149.790080474626,65.053705206875,1C,9,2013,2
-149.790080474626,65.0623784346627,1C,9,2013,2
-149.790080474626,65.0710516624504,1C,16,1983,2
-149.798753702414,64.7848351454557,2E,16,1983,2
-149.798753702414,64.7935083732435,2E,16,1983,2
-149.798753702414,64.8021816010312,2E,16,1983,2
-149.798753702414,64.8108548288189,2E,16,1983,2
-149.798753702414,64.8195280566066,2E,35,1983,2
-149.798753702414,64.8282012843943,2E,40,1983,2
-149.798753702414,64.836874512182,2E,16,1983,2
-149.798753702414,64.8455477399698,2E,10,2013,2
-149.798753702414,64.8542209677575,2E,60,1983,2
-149.798753702414,64.8628941955452,2E,60,1983,2
-149.798753702414,64.8715674233329,2E,30,1983,2
-149.798753702414,64.9496264734224,1C,16,2013,2
-149.798753702414,64.9582997012101,1C,12,2013,2
-149.798753702414,64.9669729289978,1C,3,2013,2
-149.798753702414,64.9756461567855,1C,20,2013,2
-149.798753702414,64.9843193845732,1C,10,2013,2
-149.798753702414,64.992992612361,1C,5,2013,2
-149.798753702414,65.0016658401487,1C,16,1983,2
-149.798753702414,65.0103390679364,1C,15,1983,2
-149.798753702414,65.0190122957241,1C,3,2013,2
-149.798753702414,65.0276855235118,1C,16,2013,2
-149.798753702414,65.0363587512995,1C,16,1983,2
-149.798753702414,65.0450319790873,1C,16,1983,2
-149.798753702414,65.053705206875,1C,9,2013,2
-149.798753702414,65.0623784346627,1C,9,2013,2
-149.798753702414,65.0710516624504,1C,16,1983,2
-149.807426930201,64.7848351454557,2E,15,1983,2
-149.807426930201,64.7935083732435,2E,16,1983,2
-149.807426930201,64.8021816010312,2E,16,1983,2
-149.807426930201,64.8108548288189,2E,16,1983,2
-149.807426930201,64.8195280566066,2E,35,1983,2
-149.807426930201,64.8282012843943,2E,16,1983,2
-149.807426930201,64.836874512182,2E,16,1983,2
-149.807426930201,64.8455477399698,2E,2,2013,2
-149.807426930201,64.8542209677575,2E,60,1983,2
-149.807426930201,64.8628941955452,2E,20,1983,2
-149.807426930201,64.8715674233329,2E,30,1983,2
-149.807426930201,64.9496264734224,1C,1,2013,2
-149.807426930201,64.9582997012101,1C,12,2013,2
-149.807426930201,64.9669729289978,1C,3,2013,2
-149.807426930201,64.9756461567855,1C,3,2013,2
-149.807426930201,64.9843193845732,1C,20,1983,2
-149.807426930201,64.992992612361,1C,3,2013,2
-149.807426930201,65.0016658401487,1C,16,2013,2
-149.807426930201,65.0103390679364,1C,3,2013,2
-149.807426930201,65.0190122957241,1C,5,2013,2
-149.807426930201,65.0276855235118,1C,5,2013,2
-149.807426930201,65.0363587512995,1C,16,1983,2
-149.807426930201,65.0450319790873,1C,16,1983,2
-149.807426930201,65.053705206875,1C,9,2013,2
-149.807426930201,65.0623784346627,1C,9,2013,2
-149.807426930201,65.0710516624504,1C,16,1983,2
-149.816100157989,64.7848351454557,2E,15,1983,2
-149.816100157989,64.7935083732435,2E,16,1983,2
-149.816100157989,64.8021816010312,2E,16,1983,2
-149.816100157989,64.8108548288189,2E,16,1983,2
-149.816100157989,64.8195280566066,2E,16,1983,2
-149.816100157989,64.8282012843943,2E,16,1983,2
-149.816100157989,64.836874512182,2E,15,1983,2
-149.816100157989,64.8455477399698,2E,60,1983,2
-149.816100157989,64.8542209677575,2E,60,1983,2
-149.816100157989,64.8628941955452,2E,20,1983,2
-149.816100157989,64.8715674233329,2D,16,1983,2
-149.816100157989,64.9409532456346,1C,30,1983,2
-149.816100157989,64.9496264734224,1C,14,2013,2
-149.816100157989,64.9582997012101,1C,16,2013,2
-149.816100157989,64.9669729289978,1C,3,2013,2
-149.816100157989,64.9756461567855,1C,3,2013,2
-149.816100157989,64.9843193845732,1C,16,1983,2
-149.816100157989,64.992992612361,1C,5,2013,2
-149.816100157989,65.0016658401487,1C,5,2013,2
-149.816100157989,65.0103390679364,1C,5,2013,2
-149.816100157989,65.0190122957241,1C,3,2013,2
-149.816100157989,65.0276855235118,1C,16,1983,2
-149.816100157989,65.0363587512995,1C,16,1983,2
-149.816100157989,65.0450319790873,1C,16,2013,2
-149.816100157989,65.053705206875,1C,9,2013,2
-149.816100157989,65.0623784346627,1C,3,2013,2
-149.816100157989,65.0710516624504,1C,16,1983,2
-149.816100157989,65.0797248902381,1C,3,2013,2
-149.824773385777,64.7674886898803,2E,16,1983,2
-149.824773385777,64.776161917668,2E,3,1983,2
-149.824773385777,64.7848351454557,2E,16,1983,2
-149.824773385777,64.7935083732435,2E,15,1983,2
-149.824773385777,64.8021816010312,2E,15,2013,2
-149.824773385777,64.8108548288189,2D,15,2013,2
-149.824773385777,64.8195280566066,2D,16,1983,2
-149.824773385777,64.8282012843943,2D,60,1983,2
-149.824773385777,64.836874512182,2D,60,1983,2
-149.824773385777,64.8455477399698,2D,60,1983,2
-149.824773385777,64.8542209677575,2E,60,1983,2
-149.824773385777,64.8628941955452,2E,30,1983,2
-149.824773385777,64.8715674233329,2D,16,1983,2
-149.824773385777,64.9409532456346,1C,16,1983,2
-149.824773385777,64.9496264734224,1C,14,2013,2
-149.824773385777,64.9582997012101,1C,16,2013,2
-149.824773385777,64.9669729289978,1C,16,2013,2
-149.824773385777,64.9756461567855,1C,3,2013,2
-149.824773385777,64.9843193845732,1C,15,1983,2
-149.824773385777,64.992992612361,1C,15,1983,2
-149.824773385777,65.0016658401487,1C,5,2013,2
-149.824773385777,65.0103390679364,1C,5,2013,2
-149.824773385777,65.0190122957241,1C,7,2013,2
-149.824773385777,65.0276855235118,1C,16,2013,2
-149.824773385777,65.0363587512995,1C,3,2013,2
-149.824773385777,65.0450319790873,1C,16,2013,2
-149.824773385777,65.053705206875,1C,9,2013,2
-149.824773385777,65.0623784346627,1C,3,2013,2
-149.824773385777,65.0710516624504,1C,3,2013,2
-149.824773385777,65.0797248902381,1C,3,2013,2
-149.833446613564,64.7674886898803,2E,15,1983,2
-149.833446613564,64.776161917668,2E,16,2013,2
-149.833446613564,64.7848351454557,2E,15,2013,2
-149.833446613564,64.7935083732435,2E,15,1983,2
-149.833446613564,64.8021816010312,2E,60,1983,2
-149.833446613564,64.8108548288189,2D,60,1983,2
-149.833446613564,64.8195280566066,2D,60,1983,2
-149.833446613564,64.8282012843943,2D,60,1983,2
-149.833446613564,64.836874512182,2D,60,1983,2
-149.833446613564,64.8455477399698,2D,60,1983,2
-149.833446613564,64.8542209677575,2E,16,1983,2
-149.833446613564,64.8628941955452,2D,40,1983,2
-149.833446613564,64.8715674233329,2D,40,1983,2
-149.833446613564,64.9409532456346,1C,30,1983,2
-149.833446613564,64.9496264734224,1C,16,2013,2
-149.833446613564,64.9582997012101,1C,16,2013,2
-149.833446613564,64.9669729289978,1C,16,2013,2
-149.833446613564,64.9756461567855,1C,3,2013,2
-149.833446613564,64.9843193845732,1C,10,2013,2
-149.833446613564,64.992992612361,1C,5,2013,2
-149.833446613564,65.0016658401487,1C,5,2013,2
-149.833446613564,65.0103390679364,1C,7,2013,2
-149.833446613564,65.0190122957241,1C,5,2013,2
-149.833446613564,65.0276855235118,1C,16,2013,2
-149.833446613564,65.0363587512995,1C,3,2013,2
-149.833446613564,65.0450319790873,1C,3,2013,2
-149.833446613564,65.053705206875,1C,3,2013,2
-149.833446613564,65.0623784346627,1C,9,2013,2
-149.833446613564,65.0710516624504,1C,3,2013,2
-149.833446613564,65.0797248902381,1C,3,2013,2
-149.842119841352,64.7674886898803,2E,35,1983,2
-149.842119841352,64.776161917668,2E,15,2013,2
-149.842119841352,64.7848351454557,2D,60,1983,2
-149.842119841352,64.7935083732435,2D,60,1983,2
-149.842119841352,64.8021816010312,2D,60,1983,2
-149.842119841352,64.8108548288189,2D,60,1983,2
-149.842119841352,64.8195280566066,2D,60,1983,2
-149.842119841352,64.8282012843943,2D,60,2013,2
-149.842119841352,64.836874512182,2D,16,2013,2
-149.842119841352,64.8455477399698,2D,60,1983,2
-149.842119841352,64.8542209677575,2D,16,1983,2
-149.842119841352,64.8628941955452,2D,40,1983,2
-149.842119841352,64.8715674233329,2D,40,1983,2
-149.842119841352,64.9409532456346,1C,5,2013,2
-149.842119841352,64.9496264734224,1C,10,2013,2
-149.842119841352,64.9582997012101,1C,16,2013,2
-149.842119841352,64.9669729289978,1C,16,2013,2
-149.842119841352,64.9756461567855,1C,3,2013,2
-149.842119841352,64.9843193845732,1C,3,2013,2
-149.842119841352,64.992992612361,1C,16,2013,2
-149.842119841352,65.0016658401487,1C,16,1983,2
-149.842119841352,65.0103390679364,1C,5,2013,2
-149.842119841352,65.0190122957241,1C,3,2013,2
-149.842119841352,65.0276855235118,1C,16,2013,2
-149.842119841352,65.0363587512995,1C,3,2013,2
-149.842119841352,65.0450319790873,1C,3,2013,2
-149.842119841352,65.053705206875,1C,3,2013,2
-149.842119841352,65.0623784346627,1C,9,2013,2
-149.842119841352,65.0710516624504,1C,9,2013,2
-149.842119841352,65.0797248902381,1C,1,2013,2
-149.85079306914,64.7674886898803,2E,15,2013,2
-149.85079306914,64.776161917668,2E,15,2013,2
-149.85079306914,64.7848351454557,2D,60,1983,2
-149.85079306914,64.7935083732435,2D,60,1983,2
-149.85079306914,64.8021816010312,2D,5,2013,2
-149.85079306914,64.8108548288189,2D,11,2013,2
-149.85079306914,64.8195280566066,2D,10,2013,2
-149.85079306914,64.8282012843943,2D,60,2013,2
-149.85079306914,64.836874512182,2D,1,2013,2
-149.85079306914,64.8542209677575,2D,16,1983,2
-149.85079306914,64.8628941955452,2D,30,1983,2
-149.85079306914,64.8715674233329,2D,16,1983,2
-149.85079306914,64.8802406511206,1C,16,1983,2
-149.85079306914,64.9149335622715,1C,15,1983,2
-149.85079306914,64.9236067900592,1C,3,2013,2
-149.85079306914,64.9322800178469,1C,5,2013,2
-149.85079306914,64.9409532456346,1C,5,2013,2
-149.85079306914,64.9496264734224,1C,10,2013,2
-149.85079306914,64.9582997012101,1C,16,2013,2
-149.85079306914,64.9669729289978,1C,3,2013,2
-149.85079306914,64.9756461567855,1C,3,2013,2
-149.85079306914,64.9843193845732,1C,3,2013,2
-149.85079306914,64.992992612361,1C,5,2013,2
-149.85079306914,65.0016658401487,1C,20,1983,2
-149.85079306914,65.0103390679364,1C,5,1983,2
-149.85079306914,65.0190122957241,1C,3,2013,2
-149.85079306914,65.0276855235118,1C,16,2013,2
-149.85079306914,65.0363587512995,1C,3,2013,2
-149.85079306914,65.0450319790873,1C,3,2013,2
-149.85079306914,65.053705206875,1C,9,2013,2
-149.85079306914,65.0623784346627,1C,9,2013,2
-149.85079306914,65.0710516624504,1C,9,2013,2
-149.85079306914,65.0797248902381,1C,16,2013,2
-149.859466296928,64.7241225509417,2A,35,1983,2
-149.859466296928,64.7327957787294,2A,15,2013,2
-149.859466296928,64.7414690065171,2A,16,1983,2
-149.859466296928,64.7501422343049,2A,15,1983,2
-149.859466296928,64.7588154620926,2A,16,1983,2
-149.859466296928,64.7674886898803,2E,15,2013,2
-149.859466296928,64.776161917668,2E,60,1983,2
-149.859466296928,64.7848351454557,2D,60,1983,2
-149.859466296928,64.7935083732435,2D,1,2013,2
-149.859466296928,64.8021816010312,2D,5,2013,2
-149.859466296928,64.8108548288189,2D,1,2013,2
-149.859466296928,64.8195280566066,2D,10,2013,2
-149.859466296928,64.8282012843943,2D,60,2013,2
-149.859466296928,64.836874512182,2D,60,1983,2
-149.859466296928,64.8542209677575,2D,20,1983,2
-149.859466296928,64.8628941955452,2D,30,1983,2
-149.859466296928,64.8715674233329,2D,12,2013,2
-149.859466296928,64.8802406511206,1C,16,1983,2
-149.859466296928,64.8889138789084,1C,16,1983,2
-149.859466296928,64.9149335622715,1C,2,2013,2
-149.859466296928,64.9236067900592,1C,3,2013,2
-149.859466296928,64.9322800178469,1C,5,2013,2
-149.859466296928,64.9409532456346,1C,5,2013,2
-149.859466296928,64.9496264734224,1C,16,2013,2
-149.859466296928,64.9582997012101,1C,16,2013,2
-149.859466296928,64.9669729289978,1C,3,2013,2
-149.859466296928,64.9756461567855,1C,3,2013,2
-149.859466296928,64.9843193845732,1C,5,2013,2
-149.859466296928,64.992992612361,1C,16,2013,2
-149.859466296928,65.0016658401487,1C,16,2013,2
-149.859466296928,65.0103390679364,1C,3,2013,2
-149.859466296928,65.0190122957241,1C,16,1983,2
-149.859466296928,65.0276855235118,1C,16,1983,2
-149.859466296928,65.0363587512995,1C,3,2013,2
-149.859466296928,65.0450319790873,1C,3,2013,2
-149.859466296928,65.053705206875,1C,9,2013,2
-149.859466296928,65.0623784346627,1C,2,2013,2
-149.859466296928,65.0710516624504,1C,3,2013,2
-149.859466296928,65.0797248902381,1C,16,2013,2
-149.868139524715,64.7241225509417,2A,15,1983,2
-149.868139524715,64.7327957787294,2A,16,1983,2
-149.868139524715,64.7414690065171,2A,16,1983,2
-149.868139524715,64.7501422343049,2A,15,1983,2
-149.868139524715,64.7588154620926,2A,15,2013,2
-149.868139524715,64.7674886898803,2A,15,1983,2
-149.868139524715,64.776161917668,2D,60,1983,2
-149.868139524715,64.7848351454557,2D,1,2013,2
-149.868139524715,64.7935083732435,2C,1,2013,2
-149.868139524715,64.8021816010312,2D,9,2013,2
-149.868139524715,64.8108548288189,2D,1,2013,2
-149.868139524715,64.8195280566066,2D,1,2013,2
-149.868139524715,64.8282012843943,2D,1,2013,2
-149.868139524715,64.836874512182,2D,1,2013,2
-149.868139524715,64.8542209677575,2D,3,2013,2
-149.868139524715,64.8628941955452,2D,3,2013,2
-149.868139524715,64.8715674233329,2D,5,2013,2
-149.868139524715,64.8802406511206,1C,5,2013,2
-149.868139524715,64.8889138789084,1C,10,2013,2
-149.868139524715,64.9149335622715,1C,1,2013,2
-149.868139524715,64.9236067900592,1C,5,2013,2
-149.868139524715,64.9322800178469,1C,5,2013,2
-149.868139524715,64.9409532456346,1C,5,2013,2
-149.868139524715,64.9496264734224,1C,16,2013,2
-149.868139524715,64.9582997012101,1C,16,2013,2
-149.868139524715,64.9669729289978,1C,7,2013,2
-149.868139524715,64.9756461567855,1C,3,2013,2
-149.868139524715,64.9843193845732,1C,5,2013,2
-149.868139524715,64.992992612361,1C,16,2013,2
-149.868139524715,65.0016658401487,1C,3,2013,2
-149.868139524715,65.0103390679364,1C,3,2013,2
-149.868139524715,65.0190122957241,1C,3,2013,2
-149.868139524715,65.0276855235118,1C,16,1983,2
-149.868139524715,65.0363587512995,1C,10,2013,2
-149.868139524715,65.0450319790873,1C,9,2013,2
-149.868139524715,65.053705206875,1B,9,2013,2
-149.868139524715,65.0623784346627,1C,9,2013,2
-149.868139524715,65.0710516624504,1C,3,2013,2
-149.868139524715,65.0797248902381,1C,16,2013,2
-149.876812752503,64.7241225509417,2A,15,1983,2
-149.876812752503,64.7327957787294,2A,16,1983,2
-149.876812752503,64.7414690065171,2A,15,2013,2
-149.876812752503,64.7501422343049,2A,15,2013,2
-149.876812752503,64.7588154620926,2A,15,2013,2
-149.876812752503,64.7674886898803,2D,60,1983,2
-149.876812752503,64.776161917668,2C,60,2013,2
-149.876812752503,64.7848351454557,2C,1,2013,2
-149.876812752503,64.7935083732435,2C,1,2013,2
-149.876812752503,64.8021816010312,2D,9,2013,2
-149.876812752503,64.8108548288189,2D,9,2013,2
-149.876812752503,64.8195280566066,2D,1,2013,2
-149.876812752503,64.8282012843943,2D,9,2013,2
-149.876812752503,64.836874512182,2D,1,2013,2
-149.876812752503,64.8455477399698,2D,12,2013,2
-149.876812752503,64.8542209677575,2D,3,2013,2
-149.876812752503,64.8628941955452,2D,3,2013,2
-149.876812752503,64.8715674233329,2D,5,2013,2
-149.876812752503,64.8802406511206,1C,16,2013,2
-149.876812752503,64.8889138789084,1C,3,2013,2
-149.876812752503,64.8975871066961,1C,20,2013,2
-149.876812752503,64.9062603344838,1C,1,2013,2
-149.876812752503,64.9149335622715,1C,5,2013,2
-149.876812752503,64.9236067900592,1C,5,2013,2
-149.876812752503,64.9322800178469,1C,5,2013,2
-149.876812752503,64.9409532456346,1C,5,2013,2
-149.876812752503,64.9496264734224,1C,16,2013,2
-149.876812752503,64.9582997012101,1C,16,2013,2
-149.876812752503,64.9669729289978,1C,16,2013,2
-149.876812752503,64.9756461567855,1C,3,2013,2
-149.876812752503,64.9843193845732,1C,16,2013,2
-149.876812752503,64.992992612361,1C,16,1983,2
-149.876812752503,65.0016658401487,1C,3,2013,2
-149.876812752503,65.0103390679364,1C,15,2013,2
-149.876812752503,65.0190122957241,1C,3,2013,2
-149.876812752503,65.0276855235118,1C,16,1983,2
-149.876812752503,65.0363587512995,1C,16,2013,2
-149.876812752503,65.0450319790873,1C,9,2013,2
-149.876812752503,65.053705206875,1B,3,2013,2
-149.876812752503,65.0623784346627,1C,9,2013,2
-149.876812752503,65.0710516624504,1C,16,2013,2
-149.876812752503,65.0797248902381,1C,16,2013,2
-149.885485980291,64.7241225509417,2A,16,1983,2
-149.885485980291,64.7327957787294,2A,16,1983,2
-149.885485980291,64.7414690065171,2A,15,2013,2
-149.885485980291,64.7501422343049,2A,15,2013,2
-149.885485980291,64.7588154620926,2A,60,2013,2
-149.885485980291,64.7674886898803,2D,60,2013,2
-149.885485980291,64.776161917668,2C,2,2013,2
-149.885485980291,64.7848351454557,2C,1,2013,2
-149.885485980291,64.7935083732435,2C,1,2013,2
-149.885485980291,64.8021816010312,2D,10,2013,2
-149.885485980291,64.8108548288189,2D,9,2013,2
-149.885485980291,64.8195280566066,2D,9,2013,2
-149.885485980291,64.8282012843943,2D,9,2013,2
-149.885485980291,64.836874512182,2D,10,2013,2
-149.885485980291,64.8455477399698,2D,11,2013,2
-149.885485980291,64.8542209677575,2D,3,2013,2
-149.885485980291,64.8628941955452,1C,3,2013,2
-149.885485980291,64.8715674233329,2D,3,2013,2
-149.885485980291,64.8802406511206,1C,16,2013,2
-149.885485980291,64.8889138789084,1C,3,2013,2
-149.885485980291,64.8975871066961,1C,20,2013,2
-149.885485980291,64.9062603344838,1C,1,2013,2
-149.885485980291,64.9149335622715,1C,5,2013,2
-149.885485980291,64.9236067900592,1C,5,2013,2
-149.885485980291,64.9322800178469,1C,5,2013,2
-149.885485980291,64.9409532456346,1C,3,2013,2
-149.885485980291,64.9496264734224,1C,16,2013,2
-149.885485980291,64.9582997012101,1C,16,2013,2
-149.885485980291,64.9669729289978,1C,16,2013,2
-149.885485980291,64.9756461567855,1C,12,2013,2
-149.885485980291,64.9843193845732,1C,16,2013,2
-149.885485980291,64.992992612361,1C,16,1983,2
-149.885485980291,65.0016658401487,1C,3,2013,2
-149.885485980291,65.0103390679364,1C,1,2013,2
-149.885485980291,65.0190122957241,1C,15,2013,2
-149.885485980291,65.0276855235118,1C,16,2013,2
-149.885485980291,65.0363587512995,1C,2,2013,2
-149.885485980291,65.0450319790873,1C,3,2013,2
-149.885485980291,65.053705206875,1B,9,2013,2
-149.885485980291,65.0623784346627,1B,3,2013,2
-149.885485980291,65.0710516624504,1C,16,2013,2
-149.885485980291,65.0797248902381,1C,16,2013,2
-149.894159208078,64.7241225509417,2A,15,1983,2
-149.894159208078,64.7327957787294,2A,15,1983,2
-149.894159208078,64.7414690065171,2A,15,1983,2
-149.894159208078,64.7501422343049,2A,15,2013,2
-149.894159208078,64.7588154620926,2D,60,1983,2
-149.894159208078,64.7674886898803,2D,60,2013,2
-149.894159208078,64.776161917668,2D,15,1983,2
-149.894159208078,64.7848351454557,2D,1,2013,2
-149.894159208078,64.7935083732435,2C,1,2013,2
-149.894159208078,64.8021816010312,2C,9,2013,2
-149.894159208078,64.8108548288189,2D,10,2013,2
-149.894159208078,64.8195280566066,2D,9,2013,2
-149.894159208078,64.8282012843943,2D,9,2013,2
-149.894159208078,64.836874512182,2D,11,2013,2
-149.894159208078,64.8455477399698,2D,11,2013,2
-149.894159208078,64.8542209677575,2D,3,2013,2
-149.894159208078,64.8628941955452,1C,3,2013,2
-149.894159208078,64.8715674233329,1C,3,2013,2
-149.894159208078,64.8802406511206,1C,16,2013,2
-149.894159208078,64.8889138789084,1C,3,2013,2
-149.894159208078,64.8975871066961,1C,20,2013,2
-149.894159208078,64.9062603344838,1C,3,2013,2
-149.894159208078,64.9149335622715,1C,5,2013,2
-149.894159208078,64.9236067900592,1C,5,2013,2
-149.894159208078,64.9322800178469,1C,5,2013,2
-149.894159208078,64.9409532456346,1C,3,2013,2
-149.894159208078,64.9496264734224,1C,16,2013,2
-149.894159208078,64.9582997012101,1C,16,2013,2
-149.894159208078,64.9669729289978,1C,16,2013,2
-149.894159208078,64.9756461567855,1C,10,2013,2
-149.894159208078,64.9843193845732,1C,16,2013,2
-149.894159208078,64.992992612361,1C,16,1983,2
-149.894159208078,65.0016658401487,1C,16,2013,2
-149.894159208078,65.0103390679364,1C,3,2013,2
-149.894159208078,65.0190122957241,1C,3,2013,2
-149.894159208078,65.0276855235118,1C,16,2013,2
-149.894159208078,65.0363587512995,1C,3,2013,2
-149.894159208078,65.0450319790873,1C,3,2013,2
-149.894159208078,65.053705206875,1B,9,2013,2
-149.894159208078,65.0623784346627,1B,3,2013,2
-149.894159208078,65.0710516624504,1C,10,2013,2
-149.894159208078,65.0797248902381,1C,20,2013,2
-149.902832435866,64.7241225509417,2A,15,1983,2
-149.902832435866,64.7327957787294,2A,16,1983,2
-149.902832435866,64.7414690065171,2A,15,2013,2
-149.902832435866,64.7501422343049,2A,15,2013,2
-149.902832435866,64.7588154620926,2D,60,1983,2
-149.902832435866,64.7674886898803,2D,60,1983,2
-149.902832435866,64.776161917668,2D,5,2013,2
-149.902832435866,64.7848351454557,2D,1,2013,2
-149.902832435866,64.7935083732435,2D,1,2013,2
-149.902832435866,64.8021816010312,2C,9,2013,2
-149.902832435866,64.8108548288189,2D,3,2013,2
-149.902832435866,64.8195280566066,2D,9,2013,2
-149.902832435866,64.8282012843943,2D,1,2013,2
-149.902832435866,64.836874512182,2D,1,2013,2
-149.902832435866,64.8455477399698,2D,11,2013,2
-149.902832435866,64.8542209677575,2D,16,2013,2
-149.902832435866,64.8628941955452,1C,3,2013,2
-149.902832435866,64.8715674233329,1C,7,2013,2
-149.902832435866,64.8802406511206,1C,16,2013,2
-149.902832435866,64.8889138789084,1C,20,2013,2
-149.902832435866,64.8975871066961,1C,3,2013,2
-149.902832435866,64.9062603344838,1C,5,2013,2
-149.902832435866,64.9149335622715,1C,5,2013,2
-149.902832435866,64.9236067900592,1C,16,2013,2
-149.902832435866,64.9322800178469,1C,16,2013,2
-149.902832435866,64.9409532456346,1C,16,2013,2
-149.902832435866,64.9496264734224,1C,16,2013,2
-149.902832435866,64.9582997012101,1C,3,2013,2
-149.902832435866,64.9669729289978,1C,16,2013,2
-149.902832435866,64.9756461567855,1C,2,2013,2
-149.902832435866,64.9843193845732,1C,12,2013,2
-149.902832435866,64.992992612361,1C,16,1983,2
-149.902832435866,65.0016658401487,1C,16,1983,2
-149.902832435866,65.0103390679364,1C,1,2013,2
-149.902832435866,65.0190122957241,1C,3,2013,2
-149.902832435866,65.0276855235118,1C,3,2013,2
-149.902832435866,65.0363587512995,1C,10,2013,2
-149.902832435866,65.0450319790873,1C,16,2013,2
-149.902832435866,65.053705206875,1B,9,2013,2
-149.902832435866,65.0623784346627,1B,10,2013,2
-149.902832435866,65.0710516624504,1C,10,2013,2
-149.902832435866,65.0797248902381,1C,20,2013,2
-149.911505663654,64.7241225509417,2A,15,2013,2
-149.911505663654,64.7327957787294,2A,1,2013,2
-149.911505663654,64.7414690065171,2A,15,2013,2
-149.911505663654,64.7501422343049,2A,15,2013,2
-149.911505663654,64.7588154620926,2A,60,1983,2
-149.911505663654,64.7674886898803,2D,60,1983,2
-149.911505663654,64.776161917668,2D,5,2013,2
